合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,383.80,383.80,380.78,381.12,-1.56,-0.41%,381.08,334.00,"127,283,500.00",-,,
Au99.99,384.60,384.60,380.30,381.26,-2.24,-0.58%,381.33,"14,447.58","5,317,254,374.80",-,,
Au100g,382.83,383.11,380.01,381.57,-1.26,-0.33%,381.66,33.80,"12,900,402.00",-,,
iAu99.99,388.00,388.00,387.00,387.33,-2.65,-0.68%,387.33,60.48,"23,426,040.00",-,,
Au(T+D),382.85,384.37,380.01,381.24,-0.41,-0.11%,381.58,"87,128.00","33,246,361,680.00","218,728",多支付给空,"8,888"
Au(T+N1),384.90,384.90,380.75,381.60,-1.80,-0.47%,381.85,104.20,"39,787,090.00","188,346",多支付给空,400
Au(T+N2),385.00,385.50,383.00,383.70,-0.70,-0.18%,384.25,30.60,"11,757,600.00","121,162",多支付给空,"1,000"
mAu(T+D),383.00,384.28,380.20,381.35,-0.31,-0.08%,381.58,"13,627.60","5,200,148,700.00","858,922",多支付给空,"36,876"
Pt99.95,182.10,185.96,182.10,183.60,-0.36,-0.20%,184.73,218.00,"40,273,000.00",-,,
Ag99.99,"3,803","3,803","3,803","3,803",101,2.73%,"3,803",810.00,"3,080,430.00",54,,
Ag(T+D),"3,765","3,814","3,722","3,777",51,1.37%,"3,766","16,215,972.00","61,070,730,356.00","9,954,820",多支付给空,"142,770"
NYAuTN06,392.40,392.40,388.10,389.10,-1.20,-0.31%,389.45,376.00,"146,437,430.00","58,674",,
NYAuTN12,390.45,392.10,388.05,389.35,-0.95,-0.24%,389.40,351.80,"136,991,360.00","64,980",,
PGC30g,386.95,386.95,386.95,386.95,0.44,0.11%,386.95,0.24,"92,868.00",-,,
