合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,370.00,370.50,369.00,370.12,-0.49,-0.13%,369.71,68.00,"25,140,800.00",-,,
Au99.99,372.99,372.99,366.96,370.29,0.37,0.10%,370.14,"8,718.06","3,226,918,220.00",-,,
Au100g,371.45,371.97,367.00,371.06,0.06,0.02%,370.22,43.00,"15,919,736.00",-,,
iAu99.99,385.50,386.00,370.10,381.23,-5.04,-1.30%,381.24,"2,821.12","1,072,431,370.00",-,,
Au(T+D),368.50,371.28,366.01,369.91,-4.71,-1.26%,369.51,"94,418.00","34,888,871,180.00","241,056",多支付给空,"30,076"
Au(T+N1),367.55,372.00,366.50,370.90,-2.40,-0.64%,369.95,50.40,"18,645,420.00","194,646",多支付给空,400
Au(T+N2),370.80,375.45,369.60,372.55,-2.90,-0.77%,372.60,20.40,"7,600,720.00","118,996",,
mAu(T+D),368.48,371.46,366.44,370.06,-4.94,-1.32%,369.70,"19,001.20","7,024,796,752.00","956,016",多支付给空,"45,902"
Pt99.95,184.00,186.75,184.00,186.75,1.03,0.55%,185.53,690.00,"113,291,300.00",-,,
Ag(T+D),"3,638","3,703","3,626","3,677",-43,-1.16%,"3,664","10,815,266.00","39,634,887,524.00","10,375,912",空支付给多,"43,620"
NYAuTN06,383.70,386.40,377.00,382.30,-7.85,-2.01%,383.25,893.00,"342,242,500.00","75,280",,
NYAuTN12,386.00,387.10,382.20,384.30,-6.50,-1.66%,384.85,777.00,"299,021,000.00","62,874",,
PGC30g,376.48,376.50,374.01,376.49,-1.99,-0.53%,375.90,1.86,"699,187.80",-,,
