合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,382.00,387.70,382.00,387.00,5.36,1.40%,386.56,348.00,"134,523,600.00",-,,
Au99.99,380.33,387.86,380.33,386.76,4.24,1.11%,387.02,"22,179.40","8,353,074,338.20",-,,
Au100g,381.40,388.00,380.70,387.04,5.04,1.32%,386.23,29.40,"11,355,282.00",-,,
iAu99.99,386.00,386.00,386.00,386.00,1.00,0.26%,386.00,0.02,"7,720.00",-,,
Au(T+D),379.90,387.58,379.74,386.75,5.51,1.45%,385.40,"50,204.00","19,348,728,900.00","224,074",多支付给空,"10,352"
Au(T+N1),387.55,393.00,385.40,392.10,4.75,1.23%,389.70,40.40,"15,744,270.00","41,336",,
Au(T+N2),382.00,388.00,382.00,386.75,5.40,1.42%,384.65,12.40,"4,769,530.00","117,910",多支付给空,6
mAu(T+D),380.00,387.78,380.00,386.81,5.32,1.39%,385.54,"7,225.80","2,785,887,618.00","500,040",空支付给多,"26,950"
Pt99.95,223.19,225.28,223.00,223.80,-3.53,-1.55%,224.05,294.00,"65,872,460.00",-,,
Ag99.99,"5,120","5,120","5,120","5,120",107,2.13%,"5,120",360.00,"1,843,200.00",24,,
Ag(T+D),"4,912","5,124","4,872","5,086",102,2.05%,"5,021","19,537,260.00","98,102,002,464.00","12,122,248",多支付给空,"88,230"
NYAuTN06,390.20,397.50,389.85,396.90,5.30,1.35%,395.60,69.80,"27,612,800.00","48,006",,
NYAuTN12,385.50,392.65,385.45,391.75,5.10,1.32%,391.70,361.40,"141,556,040.00","34,958",,
PGC30g,389.00,392.30,389.00,392.19,5.49,1.42%,391.82,0.60,"235,092.00",-,,
