合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,383.50,383.50,382.00,382.04,-3.62,-0.94%,382.93,464.00,"177,683,200.00",-,,
Au99.99,384.01,386.20,381.28,382.36,-2.47,-0.64%,382.78,"16,830.26","6,403,441,287.60",-,,
Au100g,386.50,386.50,382.51,383.42,-3.08,-0.80%,383.68,41.40,"15,884,762.00",-,,
iAu99.99,381.30,381.30,381.30,381.30,-6.40,-1.65%,381.30,0.02,"7,626.00",-,,
Au(T+D),384.16,384.72,380.80,382.45,-5.52,-1.42%,382.40,"41,230.00","15,766,509,960.00","160,762",空支付给多,"5,580"
Au(T+N1),386.15,389.45,385.00,385.05,-6.80,-1.74%,385.75,32.60,"12,576,260.00","142,428",,
Au(T+N2),389.00,390.40,388.20,389.25,-4.00,-1.02%,389.25,4.80,"1,868,340.00","63,926",,
mAu(T+D),384.21,384.96,381.00,382.39,-5.60,-1.44%,382.65,"7,238.40","2,769,793,592.00","599,896",空支付给多,"37,486"
Pt99.95,237.76,237.78,236.44,236.49,-3.36,-1.40%,236.95,320.00,"75,825,780.00",-,,
Ag99.99,"5,512","5,512","5,512","5,512",121,2.24%,"5,512",60.00,"330,720.00",4,,
Ag(T+D),"5,607","5,665","5,408","5,513",-334,-5.71%,"5,540","17,642,544.00","97,749,035,018.00","9,452,020",多支付给空,"248,730"
NYAuTN06,385.80,386.55,383.55,384.65,-5.65,-1.45%,385.00,65.80,"25,333,800.00","40,270",,
NYAuTN12,391.70,391.70,388.45,389.45,-5.05,-1.28%,389.90,99.60,"38,832,700.00","14,088",,
PGC30g,388.32,388.48,388.00,388.28,-5.55,-1.41%,388.29,0.54,"209,676.60",-,,
