合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,379.80,380.20,379.49,379.70,-1.02,-0.27%,379.73,252.00,"95,693,520.00",-,,
Au99.99,380.95,380.95,377.01,380.30,-0.64,-0.17%,379.95,"8,684.80","3,226,673,985.80",-,,
Au100g,379.89,380.99,379.50,380.00,-1.00,-0.26%,380.19,16.80,"6,387,320.00",-,,
iAu99.99,388.00,389.00,388.00,388.18,1.39,0.36%,388.17,0.46,"178,560.00",-,,
Au(T+D),378.51,380.42,378.04,380.02,1.45,0.38%,379.74,"36,252.00","13,766,411,240.00","213,376",多支付给空,"7,878"
Au(T+N1),379.75,381.95,379.50,381.10,1.35,0.36%,380.25,37.20,"14,145,800.00","191,030",多支付给空,200
Au(T+N2),381.55,382.75,381.40,382.45,0.20,0.05%,382.25,161.60,"61,769,480.00","120,604",多支付给空,"1,000"
mAu(T+D),378.52,380.56,377.80,379.99,1.24,0.33%,379.89,"8,939.20","3,395,972,234.00","871,030",空支付给多,"62,834"
Pt99.95,183.00,185.10,183.00,184.92,-0.86,-0.46%,184.44,130.00,"23,978,280.00",-,,
Ag99.99,"3,700","3,704","3,700","3,702",2,0.05%,"3,702","4,260.00","15,770,520.00",284,,
Ag(T+D),"3,622","3,691","3,612","3,674",-2,-0.05%,"3,660","4,080,884.00","14,936,759,420.00","8,895,970",多支付给空,"177,210"
NYAuTN06,388.00,390.10,388.00,389.05,0.75,0.19%,388.95,318.00,"123,686,430.00","64,572",,
NYAuTN12,389.40,390.00,388.60,389.15,0.45,0.12%,389.50,177.20,"69,024,170.00","63,908",,
PGC30g,385.80,386.60,385.80,386.00,0.51,0.13%,386.00,0.24,"92,640.00",-,,
