合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,393.90,394.50,393.75,394.32,-5.21,-1.30%,394.19,578.00,"213,292,160.00",-,,
Au99.99,395.20,395.40,392.20,394.39,-1.61,-0.41%,394.34,"13,418.12","5,157,090,758.20",-,,
Au100g,395.11,395.50,393.88,395.02,-1.46,-0.37%,395.01,25.20,"9,954,298.00",-,,
iAu99.99,394.00,394.00,394.00,394.00,-3.50,-0.88%,394.00,0.20,"78,800.00",-,,
Au(T+D),394.30,395.15,391.15,394.36,0.12,0.03%,393.48,"52,388.00","20,613,714,100.00","229,364",多支付给空,"22,176"
Au(T+N1),400.00,400.90,399.00,399.65,-2.70,-0.67%,399.65,2.00,"799,340.00","39,954",,
Au(T+N2),393.55,396.80,392.95,394.40,-0.40,-0.10%,394.25,11.80,"4,652,170.00","134,360",多支付给空,
mAu(T+D),394.71,395.40,391.83,394.74,-0.06,-0.02%,393.92,"9,176.80","3,615,001,574.00","477,960",空支付给多,"23,344"
Pt99.95,194.59,194.59,192.01,193.50,-3.97,-2.01%,193.53,456.00,"88,249,760.00",-,,
Ag99.99,"5,102","5,102","5,102","5,102",-6,-0.12%,"5,102","1,200.00","6,122,400.00",80,,
Ag(T+D),"5,060","5,095","4,954","5,059",-4,-0.08%,"5,033","16,761,126.00","84,363,672,748.00","12,482,868",多支付给空,"39,330"
NYAuTN06,408.30,408.30,403.65,407.05,-0.10,-0.02%,405.70,190.00,"77,080,540.00","44,322",,
NYAuTN12,402.05,402.05,397.95,400.25,-0.80,-0.20%,400.20,87.60,"35,056,980.00","44,124",,
PGC30g,399.40,399.83,397.71,399.55,-0.22,-0.06%,399.02,0.90,"359,125.20",-,,
