合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,380.20,381.30,379.50,380.94,-0.32,-0.08%,380.25,258.00,"98,105,900.00",-,,
Au99.99,381.81,381.98,377.52,381.29,0.59,0.16%,380.30,"10,845.70","4,138,970,285.00",-,,
Au100g,381.79,381.82,379.00,381.06,-0.49,-0.13%,380.73,47.20,"17,970,842.00",-,,
iAu99.99,378.50,379.70,378.40,378.40,-0.93,-0.25%,378.41,160.70,"60,811,740.00",-,,
Au(T+D),381.20,381.79,377.62,381.29,0.30,0.08%,379.87,"26,994.00","10,254,237,680.00","157,652",多支付给空,"6,990"
Au(T+N1),380.00,382.40,379.00,381.80,-0.15,-0.04%,381.60,6.20,"2,365,810.00","132,642",多支付给空,600
Au(T+N2),382.00,383.90,382.00,382.30,-1.30,-0.34%,382.30,1.20,"458,790.00","88,950",,
mAu(T+D),381.02,381.79,377.80,381.20,0.18,0.05%,380.01,"3,980.60","1,512,674,318.00","497,038",多支付给空,"41,014"
Pt99.95,266.00,266.00,261.00,265.25,-1.87,-0.70%,263.83,932.00,"245,188,900.00",-,,
Ag99.99,"5,665","5,665","5,665","5,665",-2,-0.04%,"5,665",600.00,"3,399,000.00",40,,
Ag(T+D),"5,634","5,665","5,570","5,640",3,0.05%,"5,623","5,295,102.00","29,776,347,774.00","8,326,732",多支付给空,"146,190"
NYAuTN06,381.70,381.70,378.00,381.10,0.25,0.07%,380.05,30.40,"11,553,560.00","36,854",,
NYAuTN12,385.05,385.05,381.15,383.70,-0.75,-0.20%,383.15,87.40,"33,488,900.00","25,508",,
PGC30g,386.43,386.43,386.43,386.43,-1.16,-0.30%,386.43,0.06,"23,185.80",-,,
