合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,372.50,373.00,372.00,373.00,0.49,0.13%,372.71,250.00,"93,179,480.00",-,,
Au99.99,372.20,373.50,371.40,372.97,0.14,0.04%,372.80,"11,792.28","4,400,877,780.00",-,,
Au100g,372.78,374.00,371.61,373.42,0.02,0.01%,373.47,32.00,"11,951,300.00",-,,
iAu99.99,371.00,371.69,370.65,371.22,0.12,0.03%,370.98,"4,044.38","1,499,756,484.20",-,,
iAu100g,360.00,360.00,360.00,360.00,-4.00,-1.10%,360.00,0.20,"72,000.00",-,,
Au(T+D),372.30,373.60,370.75,372.96,-0.19,-0.05%,372.55,"20,776.00","7,740,304,360.00","161,300",空支付给多,"10,396"
Au(T+N1),372.50,374.70,371.80,373.60,-0.40,-0.11%,373.05,194.20,"72,448,120.00","133,208",多支付给空,
Au(T+N2),377.00,377.00,375.00,375.90,-0.35,-0.09%,375.75,"2,012.20","756,121,740.00","88,918",,
mAu(T+D),372.22,373.52,370.95,373.01,-0.15,-0.04%,372.55,"4,326.80","1,611,972,990.00","530,792",多支付给空,"10,568"
Pt99.95,265.53,269.15,265.53,268.24,1.82,0.68%,266.82,346.00,"92,320,600.00",-,,
Ag99.99,"5,412","5,430","5,412","5,413",18,0.33%,"5,413","2,640.00","14,292,000.00",176,,
Ag(T+D),"5,373","5,420","5,345","5,401",12,0.22%,"5,389","3,543,140.00","19,094,767,008.00","8,210,804",多支付给空,"45,870"
NYAuTN06,371.15,372.65,370.25,372.45,0.15,0.04%,371.75,41.00,"15,241,470.00","37,776",,
NYAuTN12,376.65,377.30,375.35,377.10,-0.95,-0.25%,376.60,89.20,"33,595,070.00","25,176",,
PGC30g,378.88,378.88,378.88,378.88,0.58,0.15%,378.88,0.06,"22,732.80",-,,
