合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,365.50,366.80,365.50,366.12,-1.12,-0.31%,366.43,44.00,"16,123,000.00",-,,
Au99.99,367.80,368.10,364.50,366.64,-1.23,-0.33%,366.07,"18,527.32","6,843,523,073.20",-,,
Au100g,367.80,368.95,365.50,367.25,-1.04,-0.28%,366.79,24.40,"8,949,750.00",-,,
iAu99.99,364.60,365.67,363.50,365.42,-1.08,-0.29%,364.88,"3,520.62","1,284,638,334.60",-,,
Au(T+D),367.73,368.00,364.12,366.45,-0.59,-0.16%,365.93,"26,238.00","9,601,353,800.00","148,304",多支付给空,"9,394"
Au(T+N1),372.00,372.00,369.50,371.35,-0.25,-0.07%,371.35,0.80,"297,100.00",694,,
Au(T+N2),366.50,367.00,366.50,367.00,-1.90,-0.52%,367.00,28.00,"10,275,600.00","89,318",,
mAu(T+D),367.45,368.10,364.30,366.60,-0.49,-0.13%,366.05,"5,881.40","2,152,910,428.00","502,428",多支付给空,"43,766"
Pt99.95,225.77,225.77,222.30,223.15,-3.26,-1.44%,222.62,522.00,"111,571,460.00",-,,
Ag(T+D),"4,980","5,035","4,920","4,970",57,1.16%,"4,976","4,049,146.00","20,151,053,856.00","6,238,614",空支付给多,"105,210"
NYAuTN06,372.00,372.00,368.75,371.20,-0.95,-0.26%,370.20,80.80,"29,912,870.00","18,956",,
NYAuTN12,368.10,368.55,365.10,367.20,-0.70,-0.19%,366.60,42.80,"15,691,040.00","30,434",,
PGC30g,371.43,372.48,371.43,372.12,-0.72,-0.19%,372.12,0.30,"111,637.80",-,,
