合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,391.70,392.20,391.00,391.20,-0.52,-0.13%,391.58,770.00,"301,522,920.00",-,,
Au99.99,393.60,393.60,391.00,391.33,-0.67,-0.17%,391.70,"9,237.78","3,544,887,283.20",-,,
Au100g,396.49,396.49,392.22,392.59,-1.24,-0.31%,393.25,41.60,"16,359,504.00",-,,
iAu99.99,394.00,394.50,394.00,394.25,-2.45,-0.62%,394.25,40.00,"15,770,000.00",-,,
iAu100g,320.00,320.00,320.00,320.00,45.00,16.36%,320.00,0.60,"192,000.00",-,,
Au(T+D),391.96,393.85,390.81,391.39,0.36,0.09%,392.04,"65,784.00","25,790,381,560.00","231,164",空支付给多,"12,258"
Au(T+N1),392.90,393.50,390.80,391.05,-0.40,-0.10%,391.20,177.60,"69,476,810.00","179,152",空支付给多,876
Au(T+N2),395.50,395.50,392.70,392.90,-0.55,-0.14%,394.20,107.00,"42,178,560.00","128,936",多支付给空,400
mAu(T+D),392.00,393.86,390.88,391.44,0.51,0.13%,392.11,"8,846.60","3,468,881,412.00","848,910",多支付给空,"62,372"
Pt99.95,200.70,200.70,199.00,199.40,0.40,0.20%,199.49,130.00,"25,933,900.00",-,,
Ag(T+D),"4,112","4,200","4,101","4,128",10,0.24%,"4,160","20,197,630.00","84,035,779,754.00","11,643,190",空支付给多,"92,040"
NYAuTN06,397.80,398.80,395.40,396.45,0.30,0.08%,396.85,906.60,"359,810,420.00","44,360",,
NYAuTN12,399.95,401.00,398.15,399.00,-0.05,-0.01%,399.00,418.20,"166,867,190.00","78,188",,
PGC30g,397.70,398.21,397.41,397.63,-0.50,-0.13%,397.63,0.30,"119,291.40",-,,
