合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,414.00,414.00,412.00,412.50,6.69,1.65%,412.48,780.00,"322,555,580.00",-,,
Au99.99,407.85,415.00,407.85,412.50,5.50,1.35%,412.88,"11,004.56","4,533,953,864.20",-,,
Au100g,403.01,418.40,403.01,418.16,9.15,2.24%,415.81,55.40,"23,036,406.00",-,,
iAu99.99,430.00,430.00,422.00,428.90,-4.00,-0.92%,428.90,0.42,"180,140.00",-,,
Au(T+D),407.00,415.50,407.00,412.21,0.14,0.03%,412.97,"125,150.00","51,683,866,960.00","284,726",多支付给空,"20,818"
Au(T+N1),418.00,425.85,415.05,423.95,5.55,1.33%,423.30,90.60,"38,352,530.00","30,096",,
Au(T+N2),415.30,419.00,415.10,416.50,-1.75,-0.42%,417.50,64.40,"26,886,790.00","149,204",,
mAu(T+D),408.00,416.00,407.77,412.31,0.31,0.08%,413.01,"16,004.60","6,610,072,746.00","1,030,916",多支付给空,"32,262"
Pt99.95,216.70,218.99,215.85,218.12,-2.48,-1.12%,217.57,82.00,"17,841,340.00",-,,
Ag99.99,"6,003","6,010","6,003","6,007",163,2.79%,"6,007","23,550.00","141,474,900.00","1,570",,
Ag(T+D),"5,844","6,048","5,706","5,936",-275,-4.43%,"5,926","32,298,024.00","191,412,469,804.00","12,721,962",多支付给空,"63,300"
NYAuTN06,435.90,440.35,434.55,438.45,4.40,1.01%,438.30,502.20,"220,113,400.00","22,754",,
NYAuTN12,428.25,434.25,427.90,431.55,5.20,1.22%,432.05,"1,981.80","856,294,890.00","105,052",,
PGC30g,418.67,420.79,416.92,418.86,8.02,1.95%,418.65,0.42,"175,834.20",-,,
