合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,379.50,381.60,379.50,381.52,-6.56,-1.69%,380.88,452.00,"172,157,900.00",-,,
Au99.99,383.20,383.20,379.00,381.99,-6.02,-1.55%,380.79,"18,470.42","7,088,598,533.80",-,,
Au100g,382.10,382.98,379.79,382.54,-6.46,-1.66%,381.28,26.60,"10,142,104.00",-,,
iAu99.99,383.50,384.00,383.20,383.59,-3.41,-0.88%,383.67,416.00,"159,607,680.00",-,,
Au(T+D),383.22,383.22,378.78,381.86,-5.27,-1.36%,380.53,"27,312.00","10,393,135,620.00","169,490",空支付给多,"5,748"
Au(T+N1),385.95,385.95,378.15,380.85,-5.90,-1.53%,380.70,18.00,"6,853,000.00",504,多支付给空,"100,736"
Au(T+N2),386.00,386.00,381.30,382.80,-5.75,-1.48%,382.85,19.00,"7,274,460.00","89,618",,
mAu(T+D),383.56,383.63,378.80,381.94,-5.06,-1.31%,380.62,"5,256.40","2,000,734,612.00","524,116",多支付给空,"16,212"
Pt99.95,248.95,248.95,247.77,248.75,1.19,0.48%,248.67,158.00,"39,290,680.00",-,,
Ag99.99,"5,646","5,646","5,646","5,646",40,0.71%,"5,646",270.00,"1,524,420.00",18,,
Ag(T+D),"5,661","5,673","5,587","5,620",-31,-0.55%,"5,613","3,360,088.00","18,862,678,702.00","8,035,056",多支付给空,"181,410"
NYAuTN06,383.50,384.55,382.50,384.40,-4.95,-1.27%,383.70,44.40,"17,036,780.00","31,944",,
NYAuTN12,388.30,389.25,385.90,387.70,-5.75,-1.46%,386.85,631.20,"244,176,150.00","46,508",,
PGC30g,387.50,388.50,387.50,387.91,-4.20,-1.07%,387.91,0.36,"139,650.00",-,,
