合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,357.00,357.70,355.70,357.17,-1.69,-0.47%,356.34,514.00,"183,108,580.00",-,,
Au99.99,353.06,357.85,353.06,357.75,-1.20,-0.33%,356.45,"11,012.56","3,943,261,118.20",-,,
Au100g,356.95,358.02,353.01,357.78,-0.62,-0.17%,356.85,37.00,"13,203,628.00",-,,
iAu99.99,354.00,356.00,354.00,355.01,-2.47,-0.69%,355.01,"1,845.58","655,180,910.00",-,,
Au(T+D),355.60,357.75,354.01,357.60,-0.30,-0.08%,356.11,"36,218.00","12,897,733,840.00","158,934",空支付给多,"5,342"
Au(T+N1),358.00,360.00,358.00,359.00,-2.20,-0.61%,358.90,33.00,"11,844,500.00","161,214",多支付给空,600
Au(T+N2),361.00,362.40,358.80,360.65,-2.80,-0.77%,360.70,4.80,"1,731,290.00","65,882",多支付给空,200
mAu(T+D),356.00,357.91,354.30,357.72,-0.70,-0.20%,356.40,"7,168.60","2,554,893,928.00","562,188",多支付给空,"41,458"
Pt99.95,247.30,251.64,247.30,250.77,3.46,1.40%,250.99,154.00,"38,653,020.00",-,,
Ag99.99,"5,265","5,265","5,265","5,265",-15,-0.28%,"5,265",30.00,"157,950.00",2,,
Ag(T+D),"5,196","5,248","5,138","5,239",27,0.52%,"5,199","7,465,934.00","38,821,926,728.00","8,259,708",多支付给空,"5,130"
NYAuTN06,357.60,358.80,355.50,358.25,-0.90,-0.25%,357.45,157.80,"56,406,170.00","39,688",,
NYAuTN12,362.55,363.10,360.75,362.55,-1.70,-0.47%,362.15,109.00,"39,475,230.00","18,308",,
PGC30g,362.31,362.60,362.31,362.45,-4.40,-1.20%,362.45,0.12,"43,494.60",-,,
