合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,408.00,408.00,406.40,406.76,-1.52,-0.37%,406.91,332.00,"135,096,000.00",-,,
Au99.99,409.30,409.70,406.20,406.63,-2.16,-0.53%,407.53,"6,918.16","2,797,191,103.80",-,,
Au100g,409.84,410.05,407.01,407.30,-2.13,-0.52%,408.55,16.00,"6,536,922.00",-,,
iAu99.99,415.50,415.50,415.50,415.50,3.12,0.76%,415.50,0.02,"8,310.00",-,,
Au(T+D),408.72,409.74,406.10,406.34,-1.67,-0.41%,407.55,"32,810.00","13,371,904,100.00","217,988",多支付给空,"15,968"
Au(T+N1),416.50,416.50,413.75,414.35,-2.40,-0.58%,414.20,43.00,"17,810,520.00","35,322",多支付给空,600
Au(T+N2),412.40,412.40,408.30,408.95,0.55,0.13%,409.65,109.80,"44,982,200.00","158,334",,
mAu(T+D),409.02,409.76,406.15,406.43,-1.61,-0.39%,407.71,"3,495.60","1,425,195,072.00","936,786",多支付给空,"32,824"
Pt99.95,198.69,199.42,197.00,197.00,-3.59,-1.79%,198.25,276.00,"54,717,860.00",-,,
Ag(T+D),"5,329","5,395","5,215","5,269",-17,-0.32%,"5,299","16,705,616.00","88,536,967,370.00","11,829,272",多支付给空,"34,140"
NYAuTN06,422.10,422.50,418.80,419.35,-0.30,-0.07%,419.90,143.80,"60,383,000.00","30,732",,
NYAuTN12,418.90,419.50,416.15,416.70,-0.60,-0.14%,417.30,186.80,"77,952,420.00","92,632",,
PGC30g,412.50,412.50,412.29,412.37,-2.18,-0.53%,412.37,0.30,"123,712.20",-,,
