合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,363.51,364.50,363.50,364.50,1.29,0.36%,363.93,56.00,"20,380,260.00",-,,
Au99.99,364.50,365.55,363.50,364.27,0.28,0.08%,363.85,"9,155.06","3,309,140,680.00",-,,
Au100g,365.00,365.45,363.81,364.68,0.59,0.16%,364.60,18.60,"6,781,564.00",-,,
iAu99.99,366.80,366.80,363.75,366.41,1.32,0.36%,366.38,266.08,"97,486,610.00",-,,
Au(T+D),364.75,365.74,363.17,363.76,-1.43,-0.39%,364.04,"72,016.00","26,216,761,860.00","256,166",空支付给多,"7,668"
Au(T+N1),364.50,366.95,364.40,364.70,-1.15,-0.31%,364.70,50.20,"18,309,030.00","195,070",,
Au(T+N2),368.45,369.00,367.00,367.25,-1.00,-0.27%,367.40,3.60,"1,322,740.00","117,892",,
mAu(T+D),364.95,365.77,363.20,363.83,-1.37,-0.38%,364.18,"8,200.20","2,986,363,082.00","913,460",多支付给空,"21,724"
Pt99.95,172.80,176.55,172.80,174.10,2.10,1.22%,174.97,414.00,"72,438,920.00",-,,
Ag(T+D),"3,383","3,464","3,335","3,440",16,0.47%,"3,406","12,762,208.00","43,479,619,920.00","9,683,366",多支付给空,"306,330"
NYAuTN06,368.50,368.85,366.80,368.15,0.05,0.01%,367.80,407.20,"149,777,570.00","62,516",,
NYAuTN12,369.85,371.00,368.55,368.90,-0.95,-0.26%,369.35,72.20,"26,668,260.00","39,812",,
PGC30g,369.58,372.77,369.58,369.84,0.18,0.05%,370.21,0.54,"199,917.00",-,,
