合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,366.00,366.20,365.50,366.16,0.60,0.16%,365.98,206.00,"75,407,000.00",-,,
Au99.99,366.40,367.30,365.60,366.67,-1.06,-0.29%,366.04,"18,331.06","6,767,333,835.80",-,,
Au100g,367.00,368.05,366.10,367.29,-0.67,-0.18%,366.94,20.00,"7,338,830.00",-,,
iAu99.99,364.00,364.65,364.00,364.47,-1.19,-0.33%,364.26,"2,728.60","993,405,330.00",-,,
Au(T+D),366.20,366.60,365.19,366.05,-0.96,-0.26%,365.87,"16,750.00","6,128,437,860.00","153,660",多支付给空,"8,426"
Au(T+N1),369.60,369.65,369.60,369.65,-0.85,-0.23%,369.65,12.80,"4,731,320.00",678,,
Au(T+N2),363.65,367.50,363.65,365.55,-0.70,-0.19%,365.55,6.00,"2,193,250.00","91,222",空支付给多,
mAu(T+D),366.83,366.84,365.33,366.11,-1.11,-0.30%,366.03,"4,695.40","1,718,675,508.00","695,674",空支付给多,"36,326"
Pt99.95,204.72,204.72,203.77,203.83,-1.96,-0.95%,203.94,462.00,"102,484,400.00",-,,
Ag(T+D),"4,632","4,643","4,600","4,612",-34,-0.73%,"4,621","1,679,618.00","7,763,057,164.00","7,569,002",多支付给空,"29,280"
NYAuTN06,369.30,369.30,368.20,369.00,-0.90,-0.24%,368.85,32.60,"12,025,020.00","28,256",,
NYAuTN12,363.75,364.20,363.25,363.70,-1.85,-0.51%,363.80,24.40,"8,876,490.00","22,590",,
PGC30g,372.65,372.66,372.00,372.27,-1.14,-0.31%,372.33,0.36,"134,040.60",-,,
