合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,373.39,378.00,373.39,377.38,1.72,0.46%,376.35,84.00,"31,614,060.00",-,,
Au99.99,378.00,378.95,372.71,378.30,4.29,1.15%,376.87,"16,454.16","6,007,197,065.00",-,,
Au100g,370.00,378.49,370.00,377.91,3.86,1.03%,375.71,57.00,"21,415,914.00",-,,
iAu99.99,390.00,391.00,388.00,389.99,10.99,2.90%,389.91,"4,352.50","1,696,115,980.00",-,,
iAu100g,310.18,338.00,310.18,318.47,19.64,6.57%,318.47,0.80,"254,778.00",-,,
Au(T+D),375.57,379.05,372.30,378.33,0.89,0.24%,375.84,"105,688.00","39,722,777,200.00","256,048",空支付给多,"14,254"
Au(T+N1),374.50,380.95,373.50,379.70,2.05,0.54%,378.95,265.00,"100,420,570.00","194,566",多支付给空,400
Au(T+N2),377.20,382.65,376.05,382.25,2.15,0.57%,380.50,37.00,"14,077,880.00","118,876",多支付给空,"1,000"
mAu(T+D),375.99,379.08,372.60,378.27,0.50,0.13%,375.91,"18,156.20","6,825,214,154.00","949,168",空支付给多,"59,232"
Pt99.95,185.20,188.50,183.51,187.88,2.50,1.35%,185.70,172.00,"31,941,140.00",-,,
Ag99.99,"3,754","3,755","3,754","3,754",-22,-0.58%,"3,754","3,780.00","14,190,510.00",252,,
Ag(T+D),"3,751","3,794","3,696","3,777",-23,-0.61%,"3,740","11,288,250.00","42,221,795,488.00","10,327,094",多支付给空,"53,160"
NYAuTN06,390.65,395.00,387.75,394.35,3.35,0.86%,390.65,"1,271.20","496,603,680.00","73,970",,
NYAuTN12,389.70,395.00,388.95,394.80,3.15,0.80%,391.95,"1,231.80","482,808,010.00","63,622",,
PGC30g,379.22,384.42,379.22,383.70,4.17,1.10%,382.29,0.84,"321,127.20",-,,
