合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,395.00,395.10,394.00,394.30,-0.59,-0.15%,394.90,138.00,"54,497,200.00",-,,
Au99.99,396.00,396.00,393.25,394.50,0.68,0.17%,394.90,"20,377.02","7,321,210,837.40",-,,
Au100g,394.20,395.98,392.18,395.19,0.82,0.21%,394.92,41.40,"16,349,720.00",-,,
iAu99.99,398.50,400.00,397.80,399.73,2.87,0.72%,399.58,33.24,"13,282,120.00",-,,
iAu100g,345.75,345.75,345.75,345.75,0.75,0.22%,345.75,0.60,"207,450.00",-,,
Au(T+D),394.31,396.00,393.80,394.26,0.09,0.02%,395.04,"91,500.00","36,146,676,720.00","225,118",多支付给空,"16,090"
Au(T+N1),400.45,400.90,398.95,399.70,2.30,0.58%,400.00,233.40,"93,363,680.00","22,598",,
Au(T+N2),397.80,398.30,396.80,397.00,0.25,0.06%,397.30,125.80,"49,981,670.00","139,206",多支付给空,600
mAu(T+D),394.84,395.98,393.80,394.41,0.12,0.03%,394.96,"9,822.00","3,879,365,704.00","891,320",多支付给空,"25,368"
Pt99.95,194.00,196.80,194.00,195.46,1.05,0.54%,195.50,452.00,"88,369,000.00",-,,
Ag(T+D),"4,310","4,334","4,258","4,268",-20,-0.47%,"4,294","14,005,034.00","60,148,469,138.00","13,146,726",多支付给空,"113,460"
NYAuTN06,402.55,405.25,402.20,404.00,2.05,0.51%,403.85,409.20,"165,247,610.00","7,566",,
NYAuTN12,401.10,403.40,400.80,402.10,1.05,0.26%,402.10,643.60,"258,786,840.00","77,822",,
PGC30g,401.80,401.82,400.50,400.85,-0.17,-0.04%,401.12,0.42,"168,472.20",-,,
