合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,374.50,374.50,369.00,369.69,-3.11,-0.83%,369.66,162.00,"59,886,340.00",-,,
Au99.99,372.10,373.50,368.20,370.12,-0.88,-0.24%,369.84,"15,732.16","5,434,202,801.00",-,,
Au100g,371.88,372.50,368.00,370.05,-1.63,-0.44%,370.36,48.80,"18,074,026.00",-,,
iAu99.99,372.00,372.00,372.00,372.00,-1.88,-0.50%,372.00,"4,020.00","1,487,040,000.00",-,,
Au(T+D),370.70,372.48,368.00,370.30,-3.14,-0.84%,369.91,"81,586.00","30,179,630,420.00","246,192",多支付给空,"16,366"
Au(T+N1),373.85,373.85,368.00,370.35,-4.25,-1.13%,370.40,82.60,"30,596,280.00","195,032",,
Au(T+N2),375.00,375.00,371.10,373.95,-3.15,-0.84%,373.35,38.00,"14,187,330.00","117,968",多支付给空,"1,000"
mAu(T+D),371.00,372.50,368.00,370.31,-3.13,-0.84%,369.93,"15,401.20","5,697,499,084.00","883,844",多支付给空,"36,386"
Pt99.95,175.60,177.00,174.95,176.00,-1.00,-0.57%,176.00,518.00,"91,006,600.00",-,,
Ag(T+D),"3,732","3,755","3,646","3,699",-40,-1.07%,"3,702","10,628,218.00","39,348,640,062.00","9,509,794",空支付给多,"23,850"
NYAuTN06,376.00,378.30,374.00,376.80,-1.90,-0.50%,375.85,527.20,"198,145,920.00","61,872",,
NYAuTN12,377.70,378.55,374.55,377.70,-2.10,-0.55%,376.85,307.80,"115,995,190.00","46,638",,
PGC30g,374.80,375.71,374.80,375.55,-3.52,-0.93%,375.34,0.54,"202,685.40",-,,
