合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,445.00,448.00,445.00,446.48,4.02,0.91%,446.32,"1,376.00","602,803,200.00",-,,
Au99.99,446.00,449.00,443.50,445.99,3.00,0.68%,446.72,"10,676.52","4,649,948,255.40",-,,
Au100g,443.31,448.62,443.31,445.99,3.25,0.73%,446.30,91.40,"40,792,118.00",-,,
iAu99.99,456.50,462.30,456.50,460.02,5.07,1.11%,460.02,20.34,"9,357,006.00",-,,
iAu100g,290.01,290.01,290.01,290.01,-99.99,-25.64%,290.01,0.20,"58,002.00",-,,
Au(T+D),445.15,449.45,442.63,445.72,4.25,0.96%,445.94,"180,724.00","80,593,651,700.00","290,930",空支付给多,"11,642"
Au(T+N1),459.95,459.95,454.55,458.30,6.40,1.42%,457.95,246.40,"112,844,590.00","29,184",,
Au(T+N2),449.95,453.70,448.10,449.95,4.65,1.04%,450.15,53.60,"24,127,530.00","148,244",,
mAu(T+D),445.01,449.30,443.01,445.70,4.24,0.96%,446.21,"17,833.80","7,957,720,242.00","1,004,356",多支付给空,"23,956"
Pt99.95,228.91,228.91,227.00,228.02,0.66,0.29%,228.21,100.00,"20,877,500.00",-,,
Ag(T+D),"6,534","6,900","6,457","6,485",203,3.23%,"6,592","49,856,808.00","328,658,464,562.00","13,136,194",多支付给空,"372,870"
NYAuTN06,469.30,472.65,467.70,469.60,3.95,0.85%,470.40,415.80,"195,595,680.00","22,050",,
NYAuTN12,462.00,466.10,461.00,462.80,3.50,0.76%,463.95,648.00,"300,643,460.00","94,482",,
PGC30g,446.01,453.89,446.01,452.13,5.17,1.16%,452.18,2.76,"1,248,025.80",-,,
