合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,403.20,403.30,403.20,403.30,0.64,0.16%,403.29,24.00,"9,679,000.00",-,,
Au99.99,405.97,408.00,402.80,403.60,1.50,0.37%,404.02,"13,667.66","5,404,541,358.60",-,,
Au100g,405.45,406.00,402.36,403.03,-0.35,-0.09%,404.98,29.40,"11,906,490.00",-,,
iAu99.99,406.30,408.00,405.00,405.34,2.29,0.57%,406.33,2.06,"837,053.60",-,,
Au(T+D),405.01,407.70,402.53,403.22,-0.17,-0.04%,405.01,"27,196.00","11,014,881,740.00","187,798",空支付给多,"18,076"
Au(T+N1),408.00,408.00,402.20,405.70,1.85,0.46%,404.60,21.80,"8,820,220.00","68,696",,
Au(T+N2),411.00,414.50,408.05,408.10,1.05,0.26%,410.85,91.20,"37,469,870.00","70,886",,
mAu(T+D),406.62,407.75,402.75,403.44,-0.04,-0.01%,404.77,"4,367.80","1,767,973,828.00","680,170",空支付给多,"48,250"
Pt99.95,228.00,228.00,226.30,227.04,-0.60,-0.26%,226.82,384.00,"87,099,420.00",-,,
Ag(T+D),"5,182","5,185","5,109","5,134",-20,-0.39%,"5,147","2,428,664.00","12,501,740,270.00","6,501,978",空支付给多,"432,720"
NYAuTN06,407.85,408.80,404.00,404.55,0.80,0.20%,406.95,15.80,"6,430,280.00","30,982",,
NYAuTN12,413.85,413.85,408.90,409.05,0.00,0.00%,411.80,214.40,"88,289,170.00","61,774",,
PGC30g,410.00,410.00,408.90,409.32,2.11,0.52%,409.43,0.36,"147,397.20",-,,
