合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,363.00,364.65,363.00,364.33,-10.39,-2.77%,363.89,310.00,"112,736,000.00",-,,
Au99.99,376.98,376.98,362.50,365.44,-9.29,-2.48%,364.37,"25,044.68","9,162,337,385.20",-,,
Au100g,374.76,374.76,363.04,369.17,-6.18,-1.65%,366.24,101.40,"37,137,000.00",-,,
iAu99.99,363.00,364.00,363.00,363.72,-12.40,-3.30%,363.59,380.40,"138,311,200.00",-,,
Au(T+D),374.99,375.10,361.00,365.04,-9.88,-2.64%,365.87,"74,822.00","27,375,600,760.00","165,558",空支付给多,"8,382"
Au(T+N1),378.00,378.00,368.00,368.20,-11.40,-3.00%,373.05,4.40,"1,641,490.00",706,,
Au(T+N2),374.05,375.50,362.60,365.95,-11.25,-2.98%,370.85,104.60,"38,790,590.00","89,064",,
mAu(T+D),374.88,375.60,362.00,365.18,-10.03,-2.67%,365.79,"15,096.60","5,522,187,156.00","571,470",空支付给多,"33,434"
Pt99.95,217.00,217.61,211.80,213.56,-4.89,-2.24%,213.47,"1,542.00","336,124,100.00",-,,
Ag99.99,"5,087","5,087","5,081","5,083",-267,-4.99%,"5,083","6,660.00","33,857,820.00",444,,
Ag(T+D),"5,235","5,242","5,006","5,051",-206,-3.92%,"5,098","8,526,658.00","43,472,010,934.00","7,926,996",空支付给多,"304,380"
NYAuTN06,380.10,381.15,364.50,370.30,-10.95,-2.87%,373.05,114.60,"42,749,280.00","13,360",,
NYAuTN12,377.50,377.50,354.00,367.70,-10.55,-2.79%,367.80,171.40,"63,038,180.00","35,516",,
PGC30g,373.00,373.00,369.15,370.85,-9.72,-2.55%,370.48,0.90,"333,440.40",-,,
