合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,369.10,371.40,369.10,371.02,1.00,0.27%,370.34,496.00,"183,285,580.00",-,,
Au99.99,371.40,371.79,368.80,371.16,0.42,0.11%,370.41,"18,605.72","6,938,522,043.40",-,,
Au100g,372.00,372.30,369.21,372.01,1.05,0.28%,370.66,24.40,"9,044,192.00",-,,
iAu99.99,369.00,370.75,369.00,369.60,-0.27,-0.07%,369.60,26.00,"9,609,700.00",-,,
Au(T+D),371.19,372.00,368.55,371.05,0.50,0.13%,370.55,"28,408.00","10,526,596,100.00","165,868",空支付给多,"6,370"
Au(T+N1),374.00,377.00,374.00,376.05,1.05,0.28%,375.05,9.80,"3,675,610.00",606,,
Au(T+N2),370.55,373.60,370.00,372.50,0.55,0.15%,371.55,15.00,"5,573,490.00","89,260",,
mAu(T+D),370.90,371.95,368.68,371.04,0.35,0.09%,370.42,"4,412.60","1,634,531,794.00","546,330",多支付给空,"26,160"
Pt99.95,237.50,240.70,237.50,240.34,2.34,0.98%,240.09,96.00,"23,049,000.00",-,,
Ag(T+D),"5,382","5,406","5,294","5,378",11,0.20%,"5,359","5,242,066.00","28,097,097,868.00","8,375,258",多支付给空,"12,540"
NYAuTN06,378.60,378.60,375.00,377.70,-0.55,-0.15%,376.55,48.00,"18,075,330.00","5,028",,
NYAuTN12,375.45,376.50,372.30,374.85,-0.25,-0.07%,374.20,67.80,"25,371,140.00","37,784",,
PGC30g,377.30,377.30,377.30,377.30,1.00,0.27%,377.30,0.06,"22,638.00",-,,
