合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,393.00,393.00,384.40,386.17,-0.62,-0.16%,386.59,264.00,"102,062,080.00",-,,
Au99.99,388.85,388.85,384.70,386.50,-1.49,-0.38%,387.13,"14,958.00","5,693,688,991.60",-,,
Au100g,390.00,392.98,385.77,392.05,2.38,0.61%,389.07,42.80,"16,652,272.00",-,,
iAu99.99,385.50,385.90,385.40,385.65,0.37,0.10%,385.57,260.04,"100,265,460.00",-,,
Au(T+D),387.21,387.97,383.56,386.33,1.66,0.43%,386.16,"40,642.00","15,694,382,900.00","168,348",多支付给空,"14,908"
Au(T+N1),387.10,389.85,387.00,388.80,-1.00,-0.26%,388.40,2.60,"1,009,900.00","98,582",多支付给空,"32,000"
Au(T+N2),391.00,393.95,391.00,393.15,2.15,0.55%,392.85,8.00,"3,142,720.00","43,810",,
mAu(T+D),388.00,388.35,384.38,386.47,0.86,0.22%,386.86,"10,891.20","4,213,453,782.00","617,222",多支付给空,"51,472"
Pt99.95,229.00,233.71,226.74,232.97,2.81,1.22%,231.46,348.00,"80,162,740.00",-,,
Ag99.99,"5,280","5,280","5,280","5,280",30,0.57%,"5,280",120.00,"633,600.00",8,,
Ag(T+D),"5,237","5,268","5,166","5,233",80,1.55%,"5,219","11,137,012.00","58,124,561,948.00","10,914,562",多支付给空,"346,350"
沪纽金TN06,389.85,390.30,386.10,390.20,1.25,0.32%,388.70,348.40,"135,429,240.00","42,838",,
沪纽金TN12,394.75,396.15,391.50,395.20,0.40,0.10%,394.30,80.40,"31,700,380.00","9,350",,
熊猫金币30g,390.75,393.70,390.75,391.87,2.77,0.71%,392.26,0.96,"376,573.80",-,,
