合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,384.10,394.10,383.60,384.99,-2.01,-0.52%,385.22,484.00,"186,449,780.00",-,,
Au99.99,386.51,387.48,383.80,385.39,-2.06,-0.53%,385.15,"11,948.90","4,601,455,072.80",-,,
Au100g,387.01,390.00,384.70,386.80,-1.34,-0.35%,386.48,33.60,"12,985,954.00",-,,
Au(T+D),386.30,387.21,383.33,384.98,-2.46,-0.63%,384.98,"18,144.00","6,985,159,060.00","155,152",空支付给多,"4,638"
Au(T+N1),390.00,390.00,387.15,388.25,-2.05,-0.53%,389.60,46.60,"18,154,820.00","156,592",,
Au(T+N2),391.50,391.95,390.00,391.05,-1.85,-0.47%,391.05,4.20,"1,642,370.00","43,902",,
mAu(T+D),386.45,387.59,383.68,385.25,-2.26,-0.58%,385.27,"5,083.80","1,958,683,178.00","605,296",多支付给空,"19,182"
Pt99.95,236.82,236.85,235.92,236.00,0.54,0.23%,236.35,770.00,"181,996,500.00",-,,
Ag(T+D),"5,242","5,286","5,195","5,225",-35,-0.67%,"5,241","7,985,264.00","41,858,662,156.00","9,597,524",多支付给空,"136,440"
NYAuTN06,389.10,390.45,387.00,388.05,-2.75,-0.70%,388.30,51.20,"19,880,700.00","40,480",,
NYAuTN12,394.55,394.80,392.30,393.35,-2.40,-0.61%,393.65,28.80,"11,337,760.00","11,982",,
PGC30g,392.30,392.30,392.30,392.30,0.25,0.06%,392.30,0.12,"47,076.00",-,,
