合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,381.00,383.60,381.00,383.52,2.95,0.78%,383.02,302.00,"115,674,980.00",-,,
Au99.99,380.20,384.09,379.02,383.80,3.34,0.88%,382.36,"16,426.42","6,125,834,871.60",-,,
Au100g,380.00,384.87,380.00,384.74,3.05,0.80%,382.33,28.00,"10,705,364.00",-,,
iAu99.99,382.00,382.50,382.00,382.25,-3.75,-0.97%,382.25,0.04,"15,290.00",-,,
Au(T+D),379.40,383.60,378.45,383.38,2.02,0.53%,381.14,"38,540.00","14,689,416,400.00","215,228",多支付给空,"8,790"
Au(T+N1),384.00,388.50,384.00,388.40,2.35,0.61%,387.00,"1,605.00","621,150,680.00","58,264",多支付给空,
Au(T+N2),379.00,384.05,379.00,382.70,2.70,0.71%,380.55,6.40,"2,435,410.00","3,324",多支付给空,"113,220"
mAu(T+D),379.90,383.97,378.80,383.90,2.34,0.61%,381.54,"9,160.00","3,494,987,814.00","524,214",多支付给空,"58,374"
Pt99.95,222.10,222.65,219.75,222.60,-0.32,-0.14%,221.49,584.00,"126,018,080.00",-,,
Ag(T+D),"4,928","5,023","4,924","5,020",70,1.41%,"4,974","12,466,062.00","62,017,193,528.00","11,902,490",多支付给空,"5,010"
NYAuTN06,388.65,392.85,388.35,392.65,1.60,0.41%,390.75,144.60,"56,501,030.00","47,988",,
NYAuTN12,383.55,388.80,383.55,388.40,2.90,0.75%,388.00,216.40,"83,964,890.00","30,860",,
PGC30g,384.70,384.70,384.70,384.70,-1.80,-0.47%,384.70,0.06,"23,082.00",-,,
