合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,389.10,389.10,385.50,385.66,-2.74,-0.71%,387.39,398.00,"154,184,400.00",-,,
Au99.99,389.00,389.90,384.70,384.83,-3.64,-0.94%,387.52,"17,046.80","6,608,468,631.80",-,,
Au100g,389.99,390.49,386.01,386.50,-2.96,-0.76%,388.79,25.00,"9,719,818.00",-,,
iAu99.99,387.50,388.00,387.50,387.70,-0.20,-0.05%,387.85,333.92,"129,513,960.00",-,,
Au(T+D),389.00,390.20,384.60,385.10,-1.63,-0.42%,387.97,"50,476.00","19,583,332,140.00","160,824",空支付给多,"7,748"
Au(T+N1),393.00,393.75,389.00,390.80,1.20,0.31%,391.85,86.60,"33,933,330.00","142,486",,"13,600"
Au(T+N2),395.95,395.95,392.00,393.25,-0.30,-0.08%,393.25,4.80,"1,887,690.00","63,922",,
mAu(T+D),389.00,390.10,384.89,385.04,-2.17,-0.56%,387.99,"5,506.80","2,136,593,470.00","606,384",多支付给空,"25,024"
Pt99.95,241.00,241.00,237.14,239.85,-0.97,-0.40%,240.04,476.00,"114,259,760.00",-,,
Ag(T+D),"5,968","6,024","5,663","5,675",23,0.41%,"5,847","21,727,474.00","127,051,804,368.00","9,612,044",多支付给空,"214,080"
NYAuTN06,391.35,392.25,386.40,386.60,-2.55,-0.66%,390.30,130.20,"50,819,600.00","40,264",,
NYAuTN12,396.50,397.05,392.00,393.15,-1.10,-0.28%,394.50,19.40,"7,653,440.00","13,234",,
PGC30g,393.81,393.86,393.81,393.83,-0.29,-0.07%,393.83,0.12,"47,260.20",-,,
