合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,364.40,364.80,364.20,364.60,1.12,0.31%,364.48,170.00,"61,962,500.00",-,,
Au99.99,364.89,365.68,363.50,364.70,1.44,0.40%,364.62,"13,991.22","5,073,783,924.40",-,,
Au100g,364.00,365.11,364.00,365.04,1.13,0.31%,364.88,19.60,"7,151,798.00",-,,
iAu99.99,362.15,363.40,362.15,363.26,1.44,0.40%,363.15,"2,601.80","944,855,626.00",-,,
Au(T+D),363.79,365.99,363.11,364.58,0.78,0.21%,364.46,"27,236.00","9,926,627,880.00","154,706",多支付给空,"9,260"
Au(T+N1),365.30,367.95,364.60,367.00,1.45,0.40%,366.40,11.40,"4,177,040.00","160,650",,
Au(T+N2),369.80,369.80,367.70,368.20,0.15,0.04%,368.25,10.60,"3,903,520.00","85,656",多支付给空,200
mAu(T+D),363.33,366.00,363.30,364.68,0.85,0.23%,364.54,"6,476.20","2,360,857,060.00","582,700",多支付给空,"58,368"
Pt99.95,263.00,263.00,261.50,261.76,-0.75,-0.29%,262.01,238.00,"62,358,800.00",-,,
Ag99.99,"5,351","5,351","5,351","5,351",86,1.63%,"5,351",360.00,"1,926,360.00",24,,
Ag(T+D),"5,362","5,382","5,301","5,344",-41,-0.76%,"5,340","6,142,672.00","32,805,774,458.00","7,880,128",多支付给空,"13,110"
NYAuTN06,364.20,366.15,363.50,365.25,1.30,0.36%,364.65,42.40,"15,461,800.00","39,376",,
NYAuTN12,369.50,371.40,368.85,370.30,1.40,0.38%,369.65,86.20,"31,866,110.00","20,590",,
PGC30g,369.86,371.00,369.86,370.31,0.32,0.09%,370.31,0.42,"155,530.20",-,,
