合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,414.80,416.99,414.80,416.00,3.45,0.84%,415.94,88.00,"36,603,380.00",-,,
Au99.99,412.01,417.99,412.01,417.95,5.30,1.28%,416.07,"14,900.30","5,844,336,431.00",-,,
Au100g,412.48,417.48,411.89,416.93,4.07,0.99%,415.66,84.80,"35,248,110.00",-,,
iAu99.99,415.00,424.00,415.00,421.73,10.35,2.52%,417.84,1.80,"752,127.20",-,,
iAu100g,300.00,300.00,300.00,300.00,0.00,0.00%,300.00,4.00,"1,200,000.00",-,,
Au(T+D),413.61,417.70,412.08,417.60,6.73,1.64%,415.17,"102,754.00","42,661,048,540.00","271,754",多支付给空,"14,202"
Au(T+N1),422.00,426.25,420.65,424.05,6.30,1.51%,422.90,30.00,"12,687,720.00","25,758",多支付给空,704
Au(T+N2),417.40,420.50,415.50,420.35,6.90,1.67%,419.80,34.20,"14,357,780.00","143,236",多支付给空,360
mAu(T+D),413.39,417.68,412.20,417.49,6.71,1.63%,415.24,"12,846.20","5,334,311,016.00","934,278",多支付给空,"53,098"
Pt99.95,214.40,215.35,212.00,212.43,-4.24,-1.96%,212.91,306.00,"65,151,600.00",-,,
Ag(T+D),"5,328","5,416","5,270","5,318",26,0.49%,"5,320","24,164,610.00","128,578,246,000.00","12,679,086",多支付给空,"204,720"
NYAuTN06,428.10,433.40,427.60,433.15,7.20,1.69%,430.75,226.00,"97,353,360.00","22,028",,
NYAuTN12,424.65,429.70,423.75,429.65,8.45,2.01%,427.10,436.00,"186,215,700.00","79,562",,
PGC30g,418.95,422.10,418.58,421.83,1.06,0.25%,421.36,1.86,"783,735.00",-,,
