合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,362.30,362.80,360.50,360.65,-4.75,-1.30%,361.63,272.00,"98,363,580.00",-,,
Au99.99,366.45,366.45,360.00,360.66,-4.74,-1.30%,361.99,"13,573.96","4,922,492,869.80",-,,
Au100g,365.42,365.42,361.09,361.79,-4.01,-1.10%,362.65,36.80,"13,345,780.00",-,,
iAu99.99,361.95,361.95,360.00,360.54,-3.81,-1.05%,360.61,204.02,"73,571,700.00",-,,
Au(T+D),365.55,366.08,360.45,360.46,-4.99,-1.37%,362.16,"42,966.00","15,560,731,800.00","157,936",多支付给空,"9,032"
Au(T+N1),366.05,366.55,361.60,361.90,-4.45,-1.21%,363.60,19.40,"7,054,420.00","151,066",多支付给空,
Au(T+N2),368.05,368.05,363.80,363.90,-5.00,-1.36%,365.85,14.00,"5,122,160.00","86,136",多支付给空,
mAu(T+D),365.30,366.00,360.50,360.53,-5.00,-1.37%,362.20,"6,936.20","2,512,351,264.00","511,930",多支付给空,"22,350"
Pt99.95,255.00,258.57,255.00,258.00,0.10,0.04%,257.72,168.00,"43,297,640.00",-,,
Ag(T+D),"5,160","5,184","5,088","5,092",-74,-1.43%,"5,126","6,195,854.00","31,763,838,246.00","8,231,156",多支付给空,"41,670"
NYAuTN06,366.30,366.30,361.20,361.40,-4.95,-1.35%,363.05,125.80,"45,672,300.00","37,676",,
NYAuTN12,371.55,371.85,366.25,366.55,-4.80,-1.29%,367.75,79.60,"29,273,890.00","22,150",,
PGC30g,369.20,369.20,367.71,368.60,-2.70,-0.73%,368.60,0.60,"221,162.40",-,,
