合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,368.50,368.50,368.30,368.43,-1.33,-0.36%,368.37,404.00,"148,822,500.00",-,,
Au99.99,370.80,371.90,368.10,369.04,-1.24,-0.33%,368.54,"11,816.50","4,408,229,999.20",-,,
Au100g,370.85,371.00,368.89,369.13,-2.07,-0.56%,369.39,25.40,"9,382,596.00",-,,
iAu99.99,370.55,371.03,367.97,368.17,-1.51,-0.41%,368.42,128.14,"47,210,266.80",-,,
Au(T+D),370.88,371.70,367.60,368.87,-2.75,-0.74%,368.82,"26,444.00","9,753,158,820.00","135,240",多支付给空,"16,102"
Au(T+N1),375.80,375.80,371.00,371.65,-3.40,-0.91%,372.40,12.80,"4,767,080.00","60,534",,
Au(T+N2),375.05,376.50,373.10,374.95,-3.25,-0.86%,374.50,18.80,"7,040,650.00","63,304",,
mAu(T+D),370.98,371.60,367.68,368.90,-2.66,-0.72%,368.90,"6,705.60","2,473,707,702.00","734,590",多支付给空,"47,472"
Pt99.95,218.10,220.14,217.33,219.09,1.57,0.72%,218.72,222.00,"48,556,360.00",-,,
Ag(T+D),"4,754","4,767","4,669","4,678",-142,-2.95%,"4,701","2,414,886.00","11,353,191,570.00","6,456,022",空支付给多,"248,820"
NYAuTN06,373.05,373.05,369.45,369.95,-3.75,-1.00%,370.65,48.00,"17,792,000.00","27,898",,
NYAuTN12,376.80,376.80,373.70,374.50,-3.95,-1.04%,374.75,90.00,"33,728,250.00","16,426",,
PGC30g,375.00,375.00,373.65,374.11,-3.29,-0.87%,374.26,0.36,"134,734.20",-,,
