合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,377.00,378.50,377.00,377.70,1.20,0.32%,377.77,96.00,"36,266,000.00",-,,
Au99.99,376.00,379.78,374.00,377.50,1.11,0.29%,378.04,"12,646.66","4,824,204,172.60",-,,
Au100g,375.50,379.50,373.37,377.60,1.28,0.34%,377.43,28.60,"10,794,770.00",-,,
iAu99.99,377.90,377.90,377.50,377.57,1.75,0.47%,377.57,68.00,"25,675,200.00",-,,
Au(T+D),375.25,379.65,373.20,377.63,2.17,0.58%,377.05,"41,436.00","15,623,737,600.00","146,410",多支付给空,"6,468"
Au(T+N1),381.00,382.45,380.60,381.35,1.55,0.41%,381.35,5.80,"2,212,000.00",700,,
Au(T+N2),374.10,380.00,374.10,379.40,2.40,0.64%,379.10,30.40,"11,524,420.00","88,764",,
mAu(T+D),375.33,379.65,373.22,377.67,2.35,0.63%,377.31,"7,770.40","2,931,878,468.00","537,392",多支付给空,"31,654"
Pt99.95,214.00,219.59,214.00,219.37,3.72,1.73%,216.84,162.00,"35,128,820.00",-,,
Ag(T+D),"5,040","5,148","4,976","5,096",73,1.45%,"5,070","5,316,644.00","26,959,355,976.00","7,023,898",空支付给多,"73,800"
NYAuTN06,382.00,385.00,379.55,383.60,1.30,0.34%,383.60,142.80,"54,781,700.00","19,486",,
NYAuTN12,377.25,381.30,375.25,380.00,2.15,0.57%,379.45,47.40,"17,986,750.00","34,576",,
PGC30g,384.18,384.50,384.18,384.34,2.62,0.69%,384.34,0.12,"46,120.80",-,,
