合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,368.80,368.80,367.50,368.41,-1.86,-0.50%,368.06,510.00,"187,714,540.00",-,,
Au99.99,370.98,370.98,367.30,368.62,-1.53,-0.41%,368.28,"9,703.86","3,574,405,436.40",-,,
Au100g,368.46,370.00,368.00,369.29,-1.69,-0.46%,368.84,33.80,"12,466,938.00",-,,
iAu99.99,367.20,367.50,366.60,367.38,-2.90,-0.78%,367.21,460.12,"168,962,275.80",-,,
Au(T+D),370.00,370.00,366.80,368.39,-2.83,-0.76%,368.23,"26,038.00","9,588,054,640.00","165,510",多支付给空,"5,090"
Au(T+N1),370.00,370.80,368.20,369.45,-2.90,-0.78%,369.35,8.40,"3,102,700.00","147,422",,
Au(T+N2),372.05,373.50,371.10,371.60,-2.65,-0.71%,371.65,34.80,"12,934,210.00","88,312",,
mAu(T+D),370.00,370.00,367.00,368.35,-2.77,-0.75%,368.42,"5,580.60","2,056,042,024.00","463,992",空支付给多,"42,246"
Pt99.95,263.32,264.56,260.28,260.78,-5.12,-1.93%,261.60,912.00,"238,584,700.00",-,,
Ag(T+D),"5,261","5,275","5,208","5,229",-68,-1.28%,"5,240","5,065,840.00","26,549,614,850.00","8,137,340",空支付给多,"27,420"
NYAuTN06,369.35,369.70,367.60,368.30,-3.20,-0.86%,368.60,33.00,"12,164,480.00","36,856",,
NYAuTN12,374.40,374.75,372.00,373.20,-2.55,-0.68%,373.50,58.40,"21,811,720.00","24,472",,
PGC30g,373.80,374.29,373.39,373.82,-3.25,-0.86%,373.82,0.18,"67,288.80",-,,
