合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,365.50,365.85,365.00,365.40,0.23,0.06%,365.50,634.00,"231,728,480.00",-,,
Au99.99,365.00,366.60,364.60,365.40,0.30,0.08%,365.55,"16,770.16","6,140,795,352.00",-,,
Au100g,365.41,366.74,365.01,365.80,0.45,0.12%,366.09,22.20,"8,127,224.00",-,,
iAu99.99,363.80,364.65,363.80,364.35,0.65,0.18%,364.27,808.62,"294,557,911.00",-,,
iAu100g,360.01,360.01,360.01,360.01,40.01,12.50%,360.01,0.40,"144,004.00",-,,
Au(T+D),364.18,366.99,364.18,365.31,-0.65,-0.18%,365.45,"22,048.00","8,057,563,160.00","155,578",空支付给多,"7,998"
Au(T+N1),367.50,367.95,365.85,366.10,-0.10,-0.03%,366.35,23.40,"8,572,610.00","151,108",,
Au(T+N2),368.50,370.40,368.00,368.90,-1.10,-0.30%,368.90,10.60,"3,910,300.00","86,100",多支付给空,200
mAu(T+D),365.20,366.88,364.40,365.39,-0.48,-0.13%,365.53,"4,843.20","1,770,339,308.00","512,202",空支付给多,"17,432"
Pt99.95,257.40,258.75,257.40,257.90,5.19,2.05%,257.77,76.00,"19,590,800.00",-,,
Ag99.99,"5,182","5,182","5,182","5,182",-63,-1.20%,"5,182",600.00,"3,109,200.00",40,,
Ag(T+D),"5,188","5,203","5,132","5,160",6,0.12%,"5,166","5,437,932.00","28,097,002,392.00","8,257,856",多支付给空,"84,180"
NYAuTN06,364.80,367.10,364.80,366.00,-0.40,-0.11%,366.35,324.60,"118,922,240.00","37,624",,
NYAuTN12,370.50,372.00,370.00,371.00,-0.45,-0.12%,371.35,81.80,"30,376,900.00","21,968",,
PGC30g,371.30,371.30,371.30,371.30,5.47,1.50%,371.30,0.06,"22,278.00",-,,
