合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,387.30,387.30,385.65,386.12,2.42,0.63%,386.11,748.00,"288,810,400.00",-,,
Au99.99,384.30,388.10,384.30,385.30,1.01,0.26%,386.53,"17,257.40","6,687,508,761.40",-,,
Au100g,385.85,388.00,385.31,385.93,1.99,0.52%,386.64,18.80,"7,269,010.00",-,,
iAu99.99,389.40,390.00,388.00,388.74,1.95,0.50%,389.37,861.22,"335,341,785.00",-,,
Au(T+D),384.56,388.60,383.81,385.27,1.72,0.45%,386.33,"28,238.00","10,909,247,040.00","174,420",多支付给空,"10,950"
Au(T+N1),386.45,388.00,386.05,386.75,2.55,0.66%,387.35,64.40,"24,947,160.00","113,482",多支付给空,
Au(T+N2),385.00,389.50,385.00,386.10,0.50,0.13%,386.85,12.20,"4,719,900.00","89,632",多支付给空,200
mAu(T+D),383.50,388.48,383.50,385.22,1.63,0.42%,386.37,"5,657.00","2,185,696,420.00","539,450",多支付给空,"31,878"
Pt99.95,250.93,250.93,248.00,248.00,-0.72,-0.29%,249.57,468.00,"116,801,300.00",-,,
Ag99.99,"5,678","5,678","5,638","5,641",-37,-0.65%,"5,641",660.00,"3,723,480.00",44,,
Ag(T+D),"5,583","5,665","5,566","5,600",28,0.50%,"5,622","4,013,154.00","22,565,659,938.00","8,214,786",空支付给多,
NYAuTN06,389.10,391.45,389.10,389.65,1.70,0.44%,389.85,87.20,"33,996,340.00","33,304",,
NYAuTN12,391.80,395.55,391.80,393.50,1.80,0.46%,393.80,709.00,"279,193,350.00","40,222",,
PGC30g,391.90,391.90,391.90,391.90,1.65,0.42%,391.90,0.06,"23,514.00",-,,
