合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,370.80,371.40,370.00,370.33,-2.67,-0.72%,370.70,352.00,"130,489,400.00",-,,
Au99.99,372.60,374.20,370.00,370.00,-2.97,-0.80%,370.98,"15,313.20","5,710,161,583.60",-,,
Au100g,374.54,374.89,371.30,371.33,-2.09,-0.56%,372.34,23.60,"8,787,266.00",-,,
iAu99.99,369.00,369.80,368.70,369.01,-2.21,-0.60%,369.37,620.10,"229,049,889.20",-,,
Au(T+D),373.26,374.03,370.21,370.60,-1.95,-0.52%,371.38,"20,688.00","7,683,196,380.00","160,422",空支付给多,"5,658"
Au(T+N1),375.00,375.00,371.05,372.90,-0.15,-0.04%,371.90,"4,020.00","1,495,050,600.00","133,200",多支付给空,600
Au(T+N2),374.10,374.60,372.30,373.65,-2.10,-0.56%,374.60,"2,011.00","753,310,800.00","88,910",,
mAu(T+D),373.33,374.15,370.28,370.81,-1.74,-0.47%,371.20,"8,028.40","2,980,168,108.00","525,730",多支付给空,"45,004"
Pt99.95,268.30,268.30,263.50,263.71,-4.53,-1.69%,264.05,636.00,"167,939,240.00",-,,
Ag99.99,"5,385","5,385","5,385","5,385",-28,-0.52%,"5,385",600.00,"3,231,000.00",40,,
Ag(T+D),"5,412","5,465","5,346","5,354",-35,-0.65%,"5,403","5,889,454.00","31,821,369,980.00","8,038,410",空支付给多,"264,720"
NYAuTN06,372.95,373.35,369.65,369.95,-1.80,-0.48%,370.55,40.40,"14,969,910.00","37,762",,
NYAuTN12,377.85,377.85,374.25,374.40,-2.20,-0.58%,375.55,38.20,"14,346,890.00","25,164",,
PGC30g,380.17,380.17,377.28,378.80,-0.08,-0.02%,378.80,0.24,"90,913.20",-,,
