合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,391.60,391.90,390.85,390.87,-1.59,-0.41%,391.38,246.00,"96,281,660.00",-,,
Au99.99,392.00,394.20,390.23,391.50,-2.22,-0.56%,391.47,"11,457.20","4,466,344,672.00",-,,
Au100g,392.75,395.65,391.50,391.75,-2.29,-0.58%,392.74,33.20,"13,039,164.00",-,,
Au(T+D),391.10,394.18,389.66,390.79,-2.50,-0.64%,391.49,"38,004.00","14,878,455,900.00","236,870",多支付给空,"6,382"
Au(T+N1),400.30,400.30,397.00,397.10,-3.10,-0.77%,397.60,4.00,"1,590,380.00","40,156",,
Au(T+N2),394.00,394.90,390.50,391.05,-4.20,-1.06%,392.55,7.60,"2,983,600.00","138,280",,
mAu(T+D),391.99,394.50,390.00,390.92,-3.14,-0.80%,391.79,"7,114.60","2,787,477,504.00","543,438",多支付给空,"25,440"
Pt99.95,207.27,207.27,205.77,206.30,1.48,0.72%,206.59,186.00,"38,818,900.00",-,,
Ag99.99,"5,038","5,038","5,038","5,038",-172,-3.30%,"5,038",60.00,"302,280.00",4,,
Ag(T+D),"5,050","5,143","4,978","5,002",-105,-2.06%,"5,054","16,089,126.00","81,314,570,512.00","12,152,440",多支付给空,"501,360"
NYAuTN06,402.00,405.60,401.00,402.15,-2.50,-0.62%,402.60,142.60,"57,414,640.00","43,294",,
NYAuTN12,396.15,399.95,394.90,395.70,-2.45,-0.62%,397.35,127.00,"50,462,120.00","43,018",,
PGC30g,400.00,400.00,395.84,396.78,-1.36,-0.34%,397.24,0.48,"190,676.40",-,,
