合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,376.00,380.70,376.00,380.10,-5.80,-1.50%,377.31,116.00,"43,768,200.00",-,,
Au99.99,382.10,385.00,374.99,382.51,-2.93,-0.76%,378.66,"11,708.46","4,435,037,215.20",-,,
Au100g,385.00,385.00,375.15,383.05,-2.43,-0.63%,378.29,41.80,"15,812,596.00",-,,
iAu99.99,379.31,386.00,379.31,381.50,-6.97,-1.79%,381.50,41.74,"15,923,814.20",-,,
Au(T+D),384.48,384.48,373.80,382.11,-5.23,-1.35%,378.34,"64,314.00","24,332,655,200.00","177,268",空支付给多,"15,242"
Au(T+N1),383.10,383.10,376.05,378.35,-9.30,-2.40%,379.20,16.40,"6,218,900.00","113,862",多支付给空,400
Au(T+N2),384.50,384.80,378.50,383.95,-6.40,-1.64%,380.75,23.60,"8,986,140.00","89,104",,
mAu(T+D),384.69,384.72,374.75,382.20,-5.52,-1.42%,378.44,"17,016.40","6,439,797,440.00","540,300",多支付给空,"49,556"
Pt99.95,251.00,251.00,245.90,247.41,-5.48,-2.17%,247.20,"1,840.00","454,863,200.00",-,,
Ag(T+D),"5,636","5,645","5,483","5,529",-160,-2.81%,"5,540","8,369,652.00","46,369,216,470.00","8,187,070",多支付给空,"207,630"
NYAuTN06,387.00,387.00,375.15,386.45,-2.70,-0.69%,384.50,"1,924.00","739,800,930.00","33,548",,
NYAuTN12,391.00,391.00,383.10,389.75,-3.05,-0.78%,387.50,"1,666.80","645,930,470.00","40,724",,
PGC30g,383.60,387.87,383.60,387.26,-6.34,-1.61%,386.08,0.90,"347,475.60",-,,
