合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,401.60,401.70,401.00,401.55,1.86,0.47%,401.45,302.00,"121,239,200.00",-,,
Au99.99,400.58,402.20,399.15,401.56,1.66,0.42%,401.43,"9,261.44","3,717,236,651.20",-,,
Au100g,400.80,403.50,400.71,403.19,2.67,0.67%,402.08,22.20,"8,926,392.00",-,,
Au(T+D),400.40,401.95,399.70,401.05,2.29,0.57%,400.91,"31,396.00","12,587,080,540.00","208,572",多支付给空,"9,792"
Au(T+N1),407.70,408.80,407.70,408.15,3.60,0.89%,408.15,1.00,"408,140.00","38,876",,
Au(T+N2),401.40,402.00,400.85,401.70,1.50,0.37%,401.70,4.20,"1,687,200.00","131,428",,
mAu(T+D),400.48,402.08,399.80,401.18,1.91,0.48%,401.00,"6,280.20","2,518,378,064.00","452,402",空支付给多,"24,378"
Pt99.95,192.60,195.00,192.50,194.45,1.31,0.68%,193.92,296.00,"57,402,500.00",-,,
Ag99.99,"5,130","5,135","5,130","5,132",172,3.47%,"5,132","5,430.00","27,869,400.00",362,,
Ag(T+D),"5,082","5,133","5,046","5,091",93,1.86%,"5,090","13,251,766.00","67,463,308,850.00","11,742,338",多支付给空,"24,540"
NYAuTN06,413.85,414.60,412.50,414.20,2.45,0.60%,413.55,39.40,"16,294,660.00","42,740",,
NYAuTN12,410.00,410.60,408.95,409.85,1.85,0.45%,409.85,129.20,"52,954,630.00","46,592",,
PGC30g,401.00,406.46,401.00,404.85,-0.15,-0.04%,404.85,0.24,"97,164.00",-,,
