合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,390.40,390.40,387.00,387.53,-5.95,-1.51%,388.00,220.00,"85,360,800.00",-,,
Au99.99,391.90,393.50,343.00,387.97,-5.53,-1.41%,389.26,"14,612.22","5,701,318,303.20",-,,
Au100g,392.01,392.01,387.36,387.84,-6.16,-1.56%,389.70,24.00,"9,352,888.00",-,,
Au(T+D),393.02,393.87,386.45,387.27,-5.40,-1.38%,389.53,"53,268.00","20,749,485,320.00","177,848",多支付给空,"7,250"
Au(T+N1),392.00,393.90,388.00,389.60,-2.60,-0.66%,390.60,9.60,"3,749,850.00","114,306",空支付给多,22
Au(T+N2),396.05,396.40,389.30,390.65,-4.70,-1.19%,392.80,13.80,"5,421,020.00","89,108",,
mAu(T+D),393.30,393.80,386.60,387.34,-5.39,-1.37%,389.38,"8,792.80","3,423,780,876.00","507,862",空支付给多,"34,132"
Pt99.95,252.01,254.63,252.01,252.86,-0.72,-0.28%,252.80,178.00,"44,998,460.00",-,,
Ag99.99,"5,678","5,678","5,678","5,678",-120,-2.07%,"5,678","1,800.00","10,220,400.00",120,,
Ag(T+D),"5,762","5,829","5,636","5,645",-89,-1.55%,"5,714","7,409,078.00","42,338,294,874.00","7,870,508",空支付给多,"45,360"
NYAuTN06,392.80,392.80,387.15,389.05,-3.35,-0.85%,388.90,453.00,"176,170,010.00","33,888",,
NYAuTN12,396.40,396.60,390.60,393.00,-2.55,-0.64%,392.45,"1,318.60","517,508,390.00","34,514",,
PGC30g,394.00,394.00,394.00,394.00,-4.86,-1.22%,394.00,0.06,"23,640.00",-,,
