合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,367.00,367.30,366.90,366.98,2.14,0.59%,367.13,102.00,"37,447,580.00",-,,
Au99.99,365.50,367.77,365.21,367.52,1.67,0.46%,367.28,"17,682.78","6,494,633,039.80",-,,
Au100g,366.43,370.79,366.08,369.00,1.51,0.41%,368.75,33.60,"12,390,102.00",-,,
iAu99.99,366.00,366.50,366.00,366.47,2.97,0.82%,366.34,150.20,"55,025,220.00",-,,
Au(T+D),365.00,368.00,364.80,367.09,1.34,0.37%,366.87,"15,282.00","5,606,589,600.00","148,020",多支付给空,"8,228"
Au(T+N1),370.40,371.40,367.60,370.25,0.45,0.12%,369.75,12.20,"4,511,160.00",638,,
Au(T+N2),367.00,367.00,365.10,365.25,-0.40,-0.11%,365.25,2.20,"803,600.00","85,390",多支付给空,"3,432"
mAu(T+D),365.15,368.10,364.70,367.19,1.31,0.36%,367.03,"6,405.20","2,350,940,180.00","702,752",空支付给多,"36,240"
Pt99.95,201.50,203.87,200.50,203.13,0.77,0.38%,202.15,338.00,"68,327,640.00",-,,
Ag(T+D),"4,534","4,641","4,523","4,625",68,1.49%,"4,596","3,083,812.00","14,175,835,174.00","7,448,868",多支付给空,"63,720"
NYAuTN06,368.55,370.80,368.55,370.50,1.70,0.46%,370.40,17.20,"6,371,320.00","28,168",,
NYAuTN12,366.00,366.00,365.10,365.30,2.20,0.61%,365.50,10.80,"3,947,550.00","22,604",,
PGC30g,372.20,372.20,372.19,372.19,0.07,0.02%,372.19,0.12,"44,663.40",-,,
