合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,369.00,370.80,369.00,370.66,5.15,1.41%,370.21,152.00,"56,272,600.00",-,,
Au99.99,366.80,371.00,366.80,370.89,4.49,1.23%,370.40,"13,824.90","5,202,191,092.20",-,,
Au100g,368.20,371.59,368.20,371.04,4.11,1.12%,370.28,17.60,"6,516,932.00",-,,
iAu99.99,367.00,368.50,367.00,368.50,3.34,0.91%,368.48,20.20,"7,443,400.00",-,,
Au(T+D),367.20,370.65,366.70,370.58,5.21,1.43%,369.45,"34,068.00","12,586,570,600.00","150,834",空支付给多,"7,778"
Au(T+N1),372.00,374.50,372.00,373.60,4.00,1.08%,373.50,6.80,"2,539,880.00",704,,
Au(T+N2),368.00,371.00,368.00,370.10,2.70,0.73%,369.85,12.00,"4,438,000.00","90,726",,
mAu(T+D),367.40,370.98,367.10,370.60,4.72,1.29%,370.06,"9,140.40","3,382,511,220.00","544,002",多支付给空,"52,656"
Pt99.95,222.00,222.10,220.98,222.10,0.01,0.00%,221.65,586.00,"128,756,940.00",-,,
Ag99.99,"4,909","4,909","4,909","4,909",74,1.53%,"4,909",150.00,"736,350.00",10,,
Ag(T+D),"4,843","4,882","4,832","4,877",96,2.01%,"4,863","3,199,772.00","15,563,229,252.00","7,255,902",多支付给空,"76,770"
NYAuTN06,372.90,375.45,372.90,375.20,5.65,1.53%,374.60,130.60,"48,922,190.00","19,816",,
NYAuTN12,368.00,371.85,367.20,371.75,6.45,1.77%,370.70,179.60,"66,577,950.00","21,998",,
PGC30g,376.00,376.00,376.00,376.00,3.43,0.92%,376.00,0.06,"22,560.00",-,,
