合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,395.00,395.60,394.50,394.94,-0.10,-0.03%,395.02,246.00,"97,176,220.00",-,,
Au99.99,392.58,396.80,391.58,395.80,-0.21,-0.05%,395.22,"12,771.14","4,850,438,173.60",-,,
Au100g,394.19,397.53,394.17,395.98,-1.85,-0.47%,396.26,16.20,"6,419,418.00",-,,
iAu99.99,395.00,395.00,395.00,395.00,-4.99,-1.25%,395.00,0.04,"15,800.00",-,,
Au(T+D),391.17,397.00,389.68,394.84,-1.89,-0.48%,394.63,"48,708.00","19,221,660,640.00","233,844",多支付给空,"14,442"
Au(T+N1),401.05,403.35,400.00,403.05,-1.20,-0.30%,401.60,14.60,"5,863,350.00","40,014",,
Au(T+N2),395.00,397.00,387.00,396.25,-2.25,-0.56%,393.90,19.20,"7,562,930.00","138,284",多支付给空,
mAu(T+D),391.97,397.32,390.00,395.44,-1.61,-0.41%,395.06,"7,734.00","3,055,439,108.00","519,226",多支付给空,"19,256"
Pt99.95,197.00,204.07,197.00,203.43,4.43,2.23%,203.32,258.00,"52,459,100.00",-,,
Ag(T+D),"5,069","5,185","5,016","5,120",-54,-1.04%,"5,114","15,160,974.00","77,537,637,228.00","12,250,376",多支付给空,"46,950"
NYAuTN06,406.05,408.65,403.80,405.35,-3.05,-0.75%,406.05,414.00,"168,114,660.00","43,728",,
NYAuTN12,400.00,402.60,396.45,400.55,-2.25,-0.56%,400.35,186.20,"74,546,830.00","43,680",,
PGC30g,398.90,401.38,398.52,400.60,-2.35,-0.58%,400.18,0.90,"360,168.00",-,,
