合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,374.00,375.50,374.00,375.42,5.05,1.36%,374.61,502.00,"188,056,920.00",-,,
Au99.99,373.00,375.80,373.00,375.35,4.38,1.18%,374.72,"18,367.40","6,875,165,340.40",-,,
Au100g,373.85,376.96,373.85,376.68,5.09,1.37%,375.65,30.40,"11,420,004.00",-,,
iAu99.99,371.50,373.50,371.50,373.49,4.96,1.35%,373.41,1.68,"627,332.00",-,,
Au(T+D),373.56,375.72,372.71,375.36,5.54,1.50%,374.62,"21,338.00","7,993,677,940.00","151,050",多支付给空,"9,614"
Au(T+N1),375.00,376.00,372.30,376.00,5.95,1.61%,375.85,25.80,"9,696,690.00","132,706",,
Au(T+N2),375.50,378.70,375.50,377.80,5.65,1.52%,377.70,5.40,"2,039,660.00","88,934",,
mAu(T+D),372.80,375.80,372.80,375.48,5.66,1.53%,374.88,"7,982.40","2,992,457,204.00","513,886",空支付给多,"31,960"
Pt99.95,263.28,266.11,263.28,266.09,5.40,2.07%,265.40,220.00,"58,388,700.00",-,,
Ag(T+D),"5,414","5,535","5,380","5,521",169,3.16%,"5,468","4,962,832.00","27,137,368,556.00","8,342,100",多支付给空,"71,700"
NYAuTN06,371.50,375.15,371.50,374.75,5.95,1.61%,374.05,59.60,"22,294,400.00","37,448",,
NYAuTN12,378.15,379.80,378.00,379.40,5.90,1.58%,378.65,15.20,"5,755,600.00","24,904",,
PGC30g,380.00,381.18,380.00,380.87,5.12,1.36%,380.87,0.30,"114,261.60",-,,
