合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,367.20,368.00,366.90,367.72,2.09,0.57%,367.34,280.00,"102,855,600.00",-,,
Au99.99,367.70,368.59,366.90,368.14,1.75,0.48%,367.60,"9,009.70","3,319,007,402.00",-,,
Au100g,368.09,368.95,366.14,368.44,1.53,0.42%,367.79,23.80,"8,753,478.00",-,,
iAu99.99,365.80,366.80,365.80,366.15,0.38,0.10%,366.15,0.06,"21,969.00",-,,
Au(T+D),367.16,368.80,366.70,367.85,0.90,0.25%,367.56,"19,360.00","7,115,988,100.00","168,272",空支付给多,"6,214"
Au(T+N1),370.00,370.90,368.35,369.85,1.05,0.28%,369.20,12.60,"4,652,100.00","150,314",多支付给空,600
Au(T+N2),369.60,371.95,367.95,368.00,-2.55,-0.69%,369.95,120.00,"44,394,840.00","87,662",多支付给空,200
mAu(T+D),367.33,368.80,366.85,367.95,0.80,0.22%,367.59,"4,597.80","1,690,136,212.00","483,818",空支付给多,"23,520"
Pt99.95,264.32,270.73,264.32,269.82,6.59,2.50%,270.04,230.00,"60,354,080.00",-,,
Ag(T+D),"5,200","5,256","5,195","5,220",24,0.46%,"5,221","4,189,174.00","21,875,573,856.00","8,263,950",空支付给多,"24,030"
NYAuTN06,367.50,368.70,367.05,367.80,0.50,0.14%,367.80,21.80,"8,017,950.00","37,342",,
NYAuTN12,373.45,374.05,372.30,373.55,0.75,0.20%,373.10,76.40,"28,506,820.00","23,948",,
PGC30g,373.80,373.80,373.80,373.80,1.18,0.32%,373.80,0.06,"22,428.00",-,,
